BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460641.999171,1.00154,0.00160,1.0871,-0.28,0.56,13.41,38729
2460641.999812,1.00131,0.00160,1.0886,0.57,0.05,13.21,39233
2460642.000454,1.00086,0.00160,1.0902,-0.23,0.07,13.14,39578
2460642.001089,1.00103,0.00160,1.0918,-0.97,0.18,13.03,40670
2460642.001730,1.00123,0.00160,1.0935,-0.30,0.67,13.56,36462
2460642.002371,1.00075,0.00160,1.0951,0.15,0.33,13.04,40429
2460642.003005,1.00256,0.00161,1.0968,-0.43,-0.12,13.17,38862
2460642.003646,1.00149,0.00160,1.0985,-0.75,0.07,13.28,39827
2460642.004286,1.00176,0.00161,1.1002,0.16,0.96,13.94,33105
2460642.004926,1.00071,0.00160,1.1019,0.26,0.54,12.96,42561
2460642.005567,1.00268,0.00160,1.1037,-1.54,-0.42,13.19,39636
2460642.006200,1.00095,0.00161,1.1054,-1.20,0.20,13.21,37402
2460642.006841,0.99985,0.00161,1.1072,1.08,0.66,14.06,32437
2460642.007482,1.00047,0.00161,1.1090,0.55,0.66,13.28,38374
2460642.008122,1.00192,0.00160,1.1108,-1.52,-0.57,13.07,39795
2460642.008756,0.99995,0.00161,1.1127,-1.11,0.25,13.21,37098
2460642.009396,1.00095,0.00161,1.1145,1.68,1.04,13.39,37064
2460642.010037,1.00036,0.00161,1.1164,0.03,0.79,12.94,42555
2460642.010678,1.00415,0.00161,1.1183,-1.90,-0.45,13.30,39157
2460642.011318,1.00202,0.00161,1.1203,-0.63,0.66,13.29,37549
2460642.011951,1.00132,0.00161,1.1222,1.50,0.32,13.40,37689
2460642.012592,1.00112,0.00161,1.1242,-0.27,0.36,13.19,39930
2460642.013231,1.00087,0.00161,1.1262,-1.16,0.18,13.56,35991
2460642.013872,0.99947,0.00161,1.1282,-0.74,0.87,13.37,36369
2460642.014512,1.00343,0.00162,1.1302,1.64,0.58,14.51,28921
2460642.015152,1.00197,0.00162,1.1323,-0.63,0.08,13.64,33617
2460642.015786,1.00418,0.00162,1.1344,-1.58,0.01,13.52,34760
2460642.016426,1.00070,0.00162,1.1365,0.16,0.56,13.62,32499
2460642.017066,1.00066,0.00162,1.1386,0.44,0.61,13.89,32086
2460642.017706,1.00102,0.00162,1.1408,-1.54,0.10,14.03,31592
2460642.018346,0.99887,0.00162,1.1429,-0.55,0.50,13.97,29316
2460642.020265,0.99809,0.00163,1.1496,-1.66,-0.15,14.72,26433
2460642.020905,1.00233,0.00163,1.1519,-0.73,0.89,14.64,26553
2460642.021545,0.99987,0.00162,1.1542,1.51,0.65,14.71,26454
2460642.022185,0.99938,0.00162,1.1565,0.03,0.64,14.13,31288
2460642.022825,0.99891,0.00162,1.1588,-1.27,0.28,14.13,28755
2460642.024104,0.99859,0.00163,1.1636,1.46,0.60,14.73,26075
2460642.024736,1.00246,0.00163,1.1660,0.02,0.14,14.55,25421
2460642.026017,1.00192,0.00163,1.1709,-0.02,0.84,14.75,25214
2460642.026657,0.99992,0.00163,1.1734,0.90,0.79,14.60,26279
2460642.027296,1.00201,0.00162,1.1759,-1.14,-0.19,14.23,29089
2460642.027938,1.00199,0.00163,1.1785,-0.93,0.68,13.77,33893
2460642.028571,0.99840,0.00162,1.1810,-0.10,0.92,14.40,28454
2460642.029211,1.00000,0.00162,1.1836,0.72,0.43,13.51,33762
2460642.029851,0.99928,0.00162,1.1862,-1.53,0.00,13.82,33283
2460642.030490,0.99959,0.00162,1.1889,-0.91,1.11,14.32,30235
2460642.031129,0.99897,0.00162,1.1916,1.71,0.73,14.28,31697
2460642.031769,0.99796,0.00162,1.1943,0.04,0.50,13.57,34007
2460642.032408,1.00081,0.00162,1.1970,-1.49,0.01,13.58,30751
2460642.033047,1.00176,0.00163,1.1998,-1.28,0.87,13.71,32263
2460642.033687,1.00144,0.00163,1.2026,1.71,0.47,13.87,29967
2460642.034347,1.00263,0.00163,1.2055,-0.73,0.42,13.64,32353
2460642.034987,0.99898,0.00163,1.2083,-1.23,0.06,13.92,31037
2460642.035626,0.99994,0.00163,1.2112,-0.36,0.92,13.81,33533
2460642.036266,1.00178,0.00163,1.2141,1.07,0.52,14.27,28985
2460642.036899,0.99815,0.00162,1.2170,-0.56,0.14,13.85,34065
2460642.037538,0.99989,0.00164,1.2200,-0.68,0.48,13.69,33213
2460642.038178,1.00021,0.00163,1.2229,0.40,0.51,16.51,25346
